Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec
0 days 01:15:35.501000,MSC,47,0 days 00:01:40.062000,22.0,3,,,0 days 00:00:31.893000,0 days 00:00:43.477000,0 days 00:00:24.692000,0 days 01:14:27.332000,0 days 01:15:10.809000,0 days 01:15:35.501000,229.0,251.0,271.0,290.0,False,MEDIUM,17.0,False,Haas F1 Team,0 days 01:13:55.439000,2022-03-18 15:58:55.471,1,,False,,False,True,100.062
0 days 00:18:54.451000,SAI,55,0 days 00:01:33.837000,2.0,1,,,0 days 00:00:30.147000,0 days 00:00:40.214000,0 days 00:00:23.476000,0 days 00:17:50.761000,0 days 00:18:30.975000,0 days 00:18:54.451000,236.0,264.0,282.0,310.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:17:20.614000,2022-03-18 15:02:20.646,1,,False,,False,True,93.837
0 days 00:22:53.176000,SAI,55,0 days 00:01:43.643000,4.0,1,,,0 days 00:00:30.269000,0 days 00:00:48.282000,0 days 00:00:25.092000,0 days 00:21:39.802000,0 days 00:22:28.084000,0 days 00:22:53.176000,235.0,218.0,280.0,310.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:21:09.533000,2022-03-18 15:06:09.565,1,,False,,False,True,103.643
0 days 00:24:38.152000,SAI,55,0 days 00:01:44.976000,5.0,1,,,0 days 00:00:30.221000,0 days 00:00:45.126000,0 days 00:00:29.629000,0 days 00:23:23.397000,0 days 00:24:08.523000,0 days 00:24:38.152000,234.0,129.0,280.0,308.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:22:53.176000,2022-03-18 15:07:53.208,1,,False,,False,True,104.976
0 days 00:18:31.427000,RUS,63,0 days 00:01:34.860000,2.0,1,,,0 days 00:00:30.493000,0 days 00:00:40.611000,0 days 00:00:23.756000,0 days 00:17:27.060000,0 days 00:18:07.671000,0 days 00:18:31.427000,233.0,262.0,277.0,303.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:16:56.567000,2022-03-18 15:01:56.599,1,,False,,False,True,94.86
0 days 00:30:53.475000,RUS,63,0 days 00:01:34.971000,5.0,1,,,0 days 00:00:30.495000,0 days 00:00:40.653000,0 days 00:00:23.823000,0 days 00:29:48.999000,0 days 00:30:29.652000,0 days 00:30:53.475000,232.0,263.0,277.0,301.0,False,MEDIUM,5.0,False,Mercedes,0 days 00:29:18.504000,2022-03-18 15:14:18.536,1,,False,,False,True,94.971
0 days 00:34:32.923000,RUS,63,0 days 00:01:34.908000,7.0,1,,,0 days 00:00:30.481000,0 days 00:00:40.611000,0 days 00:00:23.816000,0 days 00:33:28.496000,0 days 00:34:09.107000,0 days 00:34:32.923000,231.0,263.0,269.0,303.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:32:58.015000,2022-03-18 15:17:58.047,1,,False,,False,True,94.908
0 days 00:19:20.568000,BOT,77,0 days 00:01:35.100000,2.0,1,,,0 days 00:00:30.439000,0 days 00:00:40.897000,0 days 00:00:23.764000,0 days 00:18:15.907000,0 days 00:18:56.804000,0 days 00:19:20.568000,235.0,263.0,279.0,304.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 00:17:45.468000,2022-03-18 15:02:45.500,1,,False,,False,True,95.1
0 days 00:21:29.674000,BOT,77,0 days 00:02:09.106000,3.0,1,,,0 days 00:00:40.912000,0 days 00:00:59.337000,0 days 00:00:28.857000,0 days 00:20:01.480000,0 days 00:21:00.817000,0 days 00:21:29.674000,184.0,177.0,281.0,255.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 00:19:20.568000,2022-03-18 15:04:20.600,1,,False,,False,True,129.106
0 days 00:23:25.915000,BOT,77,0 days 00:01:56.241000,4.0,1,,,0 days 00:00:31.649000,0 days 00:00:54.855000,0 days 00:00:29.737000,0 days 00:22:01.323000,0 days 00:22:56.178000,0 days 00:23:25.915000,178.0,212.0,282.0,310.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 00:21:29.674000,2022-03-18 15:06:29.706,1,,False,,False,True,116.241
0 days 00:25:00.519000,BOT,77,0 days 00:01:34.604000,5.0,1,,,0 days 00:00:30.237000,0 days 00:00:40.635000,0 days 00:00:23.732000,0 days 00:23:56.152000,0 days 00:24:36.787000,0 days 00:25:00.519000,236.0,267.0,285.0,309.0,True,MEDIUM,5.0,True,Alfa Romeo,0 days 00:23:25.915000,2022-03-18 15:08:25.947,1,,False,,False,True,94.604
0 days 00:27:08.015000,BOT,77,0 days 00:02:07.496000,6.0,1,,,0 days 00:00:37.669000,0 days 00:01:01.925000,0 days 00:00:27.902000,0 days 00:25:38.188000,0 days 00:26:40.113000,0 days 00:27:08.015000,201.0,226.0,283.0,254.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 00:25:00.519000,2022-03-18 15:10:00.551,1,,False,,False,True,127.496
0 days 00:28:42.660000,BOT,77,0 days 00:01:34.645000,7.0,1,,,0 days 00:00:30.394000,0 days 00:00:40.719000,0 days 00:00:23.532000,0 days 00:27:38.409000,0 days 00:28:19.128000,0 days 00:28:42.660000,238.0,268.0,285.0,312.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 00:27:08.015000,2022-03-18 15:12:08.047,1,,False,,False,True,94.645
0 days 00:30:46.214000,BOT,77,0 days 00:02:03.554000,8.0,1,,,0 days 00:00:39.385000,0 days 00:00:56.859000,0 days 00:00:27.310000,0 days 00:29:22.045000,0 days 00:30:18.904000,0 days 00:30:46.214000,105.0,181.0,282.0,155.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 00:28:42.660000,2022-03-18 15:13:42.692,1,,False,,False,True,123.554
0 days 00:32:20.184000,BOT,77,0 days 00:01:33.970000,9.0,1,,,0 days 00:00:30.320000,0 days 00:00:40.265000,0 days 00:00:23.385000,0 days 00:31:16.534000,0 days 00:31:56.799000,0 days 00:32:20.184000,239.0,269.0,284.0,308.0,True,MEDIUM,9.0,True,Alfa Romeo,0 days 00:30:46.214000,2022-03-18 15:15:46.246,1,,False,,False,True,93.97
